basisofrecord,country,stateprovince,seq,institutioncode,collectioncode,catalognumber,scientificname,yearcollected,monthcollected,daycollected,collector,collectornumber,fieldnumber,county,locality,longitude,latitude,notes
PreservedSpecimen,Brasil,Pernambuco,4356,UNIVASF,HVASF,19313,Arrojadoa rhodantha,2013,1,24,A.C.P. Oliveira,2297,,Moreilândia,Sítio Forquilha,,,"Erva suculenta com ca. de 1,00m alt.. Flor rósea."
PreservedSpecimen,Brasil,Pernambuco,4357,UNIVASF,HVASF,19407,Arrojadoa rhodantha,2013,1,22,V.M. Cotarelli,2366,,Ibimirim,"Fazenda Juá, Serra do Beiju",,,Erva suculenta com espinhos. Flores apicais rosas
PreservedSpecimen,Brasil,Pernambuco,4358,UNIVASF,HVASF,19602,Arrojadoa rhodantha,2013,2,20,V.M. Cotarelli,2438,,Parnamirim,"Fazenda Barra grande, acesso por estrada vicinal paralela a transnordestina",,,Erva suculenta com espinhos. Flores apicais rosas
PreservedSpecimen,Brasil,Pernambuco,4359,UNIVASF,HVASF,19653,Arrojadoa rhodantha,2013,2,5,F.F.S. Silva,722,,Verdejante,VPR Pilões. Área de Supressão Vegetal (ASV) em área destinada a irrigação I2-24,,,"Arbusto ca. de 0,8m alt.. Flor rosada. Material coletado para VIVASF."
PreservedSpecimen,Brasil,Pernambuco,4360,UNIVASF,HVASF,19678,Arrojadoa rhodantha,2013,3,7,F.F.S. Silva,753,,Cabrobó,"VPR Captação, Área de Supressão Vegetal (ASV) destinada ? irrigação",,,"Cacto com hábito arbustivo, ca. de 1m alt.. Flores róseas. Frutos vináceos."
PreservedSpecimen,Brasil,Pernambuco,4361,UNIVASF,HVASF,19805,Arrojadoa rhodantha,2012,8,30,M.V. Meiado,884,,Carnaubeira da Penha,"Olho D'Água dos Padres, 3º Distrito",,,"Cacto com hábito arbustivo. Flores tubulares, rosas com antese diurna. Frutos zoocóricos dispersos por lagartos. Sementes pretas e fotoblásticas positivas."
PreservedSpecimen,Brasil,Pernambuco,4362,UNIVASF,HVASF,1988,Arrojadoa rhodantha,2008,11,28,J.G. Carvalho-Sobrinho,1737,,Sertânia,"Área da EBV-06, 21Km do entroncamento com a BR-232/PE.",,,Arbusto ca. 50 cm alt. Flores róseas em botões. Fotos.
PreservedSpecimen,Brasil,Pernambuco,4363,UNIVASF,HVASF,2234,Arrojadoa rhodantha,2007,7,19,Marcondes Oliveira,2969,,Cabrobó,"Serra da Extrema, Eixo Norte - Projeto de Integração do rio São Francisco.",,,arbusto; flores róseas. Ocasional.
PreservedSpecimen,Brasil,Pernambuco,4364,UNIVASF,HVASF,2294,Arrojadoa rhodantha,2008,11,6,G.A. Siqueira,10,,Cabrobó,"Reservatório de Tucutu, lote 59",,,"Erva. Caule espinhoso. Folhas suculentas, modificadas em espinhos. Presença de botões florais lilás."
PreservedSpecimen,Brasil,Bahia,4365,UNIVASF,HVASF,24041,Arrojadoa rhodantha,2020,12,10,A.C.C.P. Silva,91,,Jaguarari,"Fazenda Caraíba, propriedade da Mineração Caraíba S/A, unidade amostral próximo a barragem de rejeitos",,,"Cacto com hábito arbustivo, ca. 1,0 m alt. Presença de botões florais rosa. Frequente."
PreservedSpecimen,Brasil,Bahia,4366,UNIVASF,HVASF,24102,Arrojadoa rhodantha,2021,3,10,M.M. Lira,96,,Sento Sé,"Parque Nacional Boqueirão da Onça, trilha para o limoeiro, a 19 km de Cercadinho",,,"Erva, ca. 1,5 m alt. Caule espinhoso. Flores vistosas rosas."
PreservedSpecimen,Brasil,Pernambuco,4367,UNIVASF,HVASF,25038,Arrojadoa rhodantha,2022,12,28,L.F.C. Oliveira-Filho,37,,Petrolina,"PE 647, Km 22, PISNC N - 4, Zona Rural, Instituto Federal do Sertão Pernambucano Campus Petrolina Zona Rural, na Trilha Ecológica",,,"Erva suculenta, ca. 1,5 m alt. Costelada com muitos espinhos. Flores róseas, polistêmones. Espécie presente no projeto: Trilha Ecológica IF Sertão Zona Rural, coordenado pela Profª. Dra. Elizângela Maria de Souza."
PreservedSpecimen,Brasil,Pernambuco,4368,UNIVASF,HVASF,2709,Arrojadoa rhodantha,2009,1,20,J.R. Maciel,643,,Salgueiro,"Fazenda Negreiros, VPR Negreiros.",,,"cacto cilíndrico, articulado. Flores vermelhas."
PreservedSpecimen,Brasil,Bahia,4369,UNIVASF,HVASF,46,Arrojadoa rhodantha,2006,2,2,L.G. Souza,4,,Curaçá,"Fazenda Ouricuri, Serra do Ouricuri",,,"Erva com ca. 0,5m alt., densamente espinhosa. Flores róseas, inodoras, ornitófilas, estames inclusos, longo-tubulosas, ornamentais."
PreservedSpecimen,Brasil,Pernambuco,4370,UNIVASF,HVASF,4830,Arrojadoa rhodantha,2009,7,7,J.R. Maciel,1334,,Floresta,Lote 10,,,"Arbusto ca. 1,5 m alt. Flores vermelhas."
PreservedSpecimen,Brasil,Pernambuco,4371,UNIVASF,HVASF,8882,Arrojadoa rhodantha,2010,6,16,A.P. Fontana,6856,,Cabrobó,"Lote 1, caatinga arbórea",,,"Arbustiva, ca. 1m. Frutos lilás. Germoplasma (sementes)."
PreservedSpecimen,Brasil,Pernambuco,4372,UNIVASF,HVASF,9214,Arrojadoa rhodantha,2010,7,21,M.V. Meiado,205,,Parnamirim,Quixadá,,,#
PreservedSpecimen,Brasil,Pernambuco,4373,UNIVASF,HVASF,9245,Arrojadoa rhodantha,2010,9,2,M.V. Meiado,236,,Serrita,Entrada da Cidade,,,#
PreservedSpecimen,Brasil,Pernambuco,4374,UNIVASF,HVASF,9592,Arrojadoa rhodantha,2010,8,18,A.C. Honorato,22,,Custódia,"Lote 11, Umbuzeiro",,,"Erva suculenta com ca. 0,5 m de alt. costelada com muitos espinhos. Flores inodoras, róseas, tubulosas."
PreservedSpecimen,Brasil,Pernambuco,4375,UNIVASF,HVASF,9655,Arrojadoa rhodantha,2010,8,17,H.L.C. Silva,3,,Custódia,"Serra das Cinzas, Sitio Vitória",,,"Erva densamente espinhosa. Flores róseas, longo-tubulosas, estames inclusos, inodora."
PreservedSpecimen,Brasil,Pernambuco,4376,UNIVASF,HVASF,9795,Arrojadoa rhodantha,2010,10,13,M.V. Meiado,258,,Lagoa Grande,"BR 122, Km 215",,,Cacto arbustivo endêmico do leste do Brasil. Flores e frutos ausentes.
PreservedSpecimen,Brasil,Pernambuco,4377,UNIVASF,HVASF,9821,Arrojadoa rhodantha,2010,10,15,M.V. Meiado,284,,Araripina,"PE 585, descida da Serra da Chapada do Araripe",,,"Cacto com hábito arbustivo e 1,5 metros de altura. Flores e frutos ausentes."
PreservedSpecimen,Brasil,Pernambuco,4378,UNIVASF,HVASF,9832,Arrojadoa rhodantha,2010,10,15,M.V. Meiado,295,,Santa Cruz,Entrada da Cidade,,,Cacto com porte arbustivo e 1 metro de altura. Flores e frutos ausentes.
PreservedSpecimen,Brasil,Bahia,4379,UNIVASF,HVASF,9997,Arrojadoa rhodantha,2010,12,16,M.V. Meiado,333,,Casa Nova,Povoado de Lagedo,,,"Cacto com hábito arbustivo e 1,5 metros de altura. Flores e frutos presentes. Flores tubulosas rosas e frutos zoocóricos."
PreservedSpecimen,Brasil,Bahia,4380,UNIVASF,HVASF,13123,Brasiliopuntia brasiliensis,2011,10,18,C.O. Souza,47,,Senhor do Bonfim,"Distrito de Carrapichel. Serra do Santana. Fazenda da Banana. Cachoeira, próxima a plantação de banana",,,"Arbusto ca. 1m de alt., espinescente."
PreservedSpecimen,Brasil,Bahia,4381,UNIVASF,HVASF,9991,Brasiliopuntia brasiliensis,2010,12,16,M.V. Meiado,327,,Casa Nova,Santana do Sobrado,,,"Planta cultivada com 1,5 metros de altura. Flores ausentes. Frutos presentes."
PreservedSpecimen,Brasil,Rio Grande do Norte,4382,UNIVASF,HVASF,9258,Cereus jamacaru subsp. jamacaru,2010,9,25,M.V. Meiado,249,,Caiçara do Rio do Vento,"BR 304, Km 224",,,#
PreservedSpecimen,Brasil,Pernambuco,4383,UNIVASF,HVASF,9211,Cereus jamacaru subsp. jamacaru,2010,7,21,M.V. Meiado,202,,Parnamirim,Fazenda Olho D'Água,,,#
PreservedSpecimen,Brasil,Bahia,4384,UNIVASF,HVASF,10261,Cereus albicaulis,2011,1,28,F.F.S. Silva,187,,Sento Sé,"Povoado de São Pedro, Entrada do Grotão",,,"Cacto com hábito arbustivo. ca.: 1,2m alt. Flores e frutos ausentes. nv.: Rabo-de-raposa. (Foto)"
PreservedSpecimen,Brasil,Pernambuco,4385,UNIVASF,HVASF,10820,Cereus albicaulis,2011,2,18,M.V. Meiado,428,,Floresta,Entrada EBV 04 - Lote 10,,,Flores brancas com antese noturna. Frutos carnosos com polpa funicular branca e numerosas sementes pretas dispersas por aves.
PreservedSpecimen,Brasil,Pernambuco,4386,UNIVASF,HVASF,10832,Cereus albicaulis,2011,2,21,M.V. Meiado,440,,Petrolina,"Centro de Ciências Agrárias, Universidade Federal do Vale do São Francisco",,,Flores brancas com antese noturna. Frutos vermelhos com polpa funicular branca e numerosas sementes pretas dispersas por aves.
PreservedSpecimen,Brasil,Bahia,4387,UNIVASF,HVASF,11960,Cereus albicaulis,2011,5,6,F.F.S. Silva,382,,Sento Sé,Povoado de Limoeiro. Área proposta para o PNBO.,,,"Arbusto, ca. 0,3m alt. Flores e frutos ausentes."
PreservedSpecimen,Brasil,Bahia,4388,UNIVASF,HVASF,12477,Cereus albicaulis,2011,9,5,D.P. Souza,9,,Sobradinho,Serra do Olho D'água. Estrada paralela das torres eólicas,,,Cacto arbustivo. Flores e frutos ausentes.
PreservedSpecimen,Brasil,Pernambuco,4389,UNIVASF,HVASF,14288,Cereus albicaulis,2012,1,27,C.R.S. Oliveira,192,,Buíque,"Parque Nacional do Catimbau, Vale do Catimbau. Propriedade do Senhor Jurandi. Subida da Serra Branca.",,,"Arbusto ca. de 1,2m alt. Flor polistêmone, pétalas e sépalas alvas."
PreservedSpecimen,Brasil,Pernambuco,4390,UNIVASF,HVASF,15054,Cereus albicaulis,2012,2,29,C.R.S. Oliveira,291,,Buíque,Parque Nacional do Catimbau. Pedra do Cachorro.,,,"Árbusto ca. de 3,0m alt. Fruto imaturo verde."
PreservedSpecimen,Brasil,Piauí,4391,UNIVASF,HVASF,15722,Cereus albicaulis,2012,6,18,V.V.F. Lima,38,,Brejo do Piauí,PARNA Serra da Capivara. Estrada da Serra Branca.,,,"Cacto com hábito escandente e cerca de 1,6 metros de altura. Flores brancas. Frutos zoocóricos dispersos por aves. Polpa funicular branca. Sementes pretas e fotoblásticas positivas."
PreservedSpecimen,Brasil,Pernambuco,4392,UNIVASF,HVASF,18389,Cereus albicaulis,2012,4,12,C.O. Souza,218,,Petrolina,"UNIVASF, Campus de Ciências Agrárias. Parcela Permanente 25, Projeto Caprinos/Ovinos/Emas",,,"Erva suculenta com espinhos, ca. de 50cm alt.. Vegetativa."
PreservedSpecimen,Brasil,Bahia,4393,UNIVASF,HVASF,19046,Cereus albicaulis,2013,1,17,M.V. Meiado,982,,Juazeiro,"Sítio Frade, próximo a torre de energia elétrica.",,,"Cacto escandente com cerca de 1,5 metros de altura. Flores brancas com antese noturna. Frutos avermelhados com polpa funicular branca. Sementes pretas e fotoblásticas positivas."
PreservedSpecimen,Brasil,Ceará,4394,UNIVASF,HVASF,21466,Cereus albicaulis,2013,9,30,F.F.S. Silva,877,,Brejo Santo,VPR Vassouras,,,"Arbusto escandente, ca. 1m alt. Flores e frutos ausentes. Frequente."
PreservedSpecimen,Brasil,Pernambuco,4395,UNIVASF,HVASF,22825,Cereus albicaulis,2015,11,11,J.A. Siqueira Filho,3500,,Buíque,"Parque Nacional do Catimbau, Vale do Catimbau, Trilha principal de descida, após a caverna",,,Cacto com hábito arbustivo e semi-escandente ca. 50 cm de alt. Flores e frutos ausentes. Frequente.
PreservedSpecimen,Brasil,Bahia,4396,UNIVASF,HVASF,22913,Cereus albicaulis,2015,12,14,J.A. Siqueira Filho,3578,,Sento Sé,"Estrada em direção ao povoado de Salgado, Mata da Caiçara, próximo ao riacho Santo Antônio",,,"Cacto colunar ca. de 1,5 m alt. Flores tubulosas, carnosas,n liláses. Flores passadas."
PreservedSpecimen,Brasil,Bahia,4397,UNIVASF,HVASF,23536,Cereus albicaulis,2016,7,12,E.D.S. Almeida,31,,Jaguarari,"Fazenda Pé de Laje, Próximo ao povoado da Gameleira",,,Erva ca. de 90 cm alt. Flor solitária ainda em formação com botões do cálice esverdeado.
PreservedSpecimen,Brasil,Pernambuco,4398,UNIVASF,HVASF,9819,Cereus albicaulis,2010,10,15,M.V. Meiado,282,,Ipubi,Distrito Serrolândia,,,Cacto com hábito arbustivo e semi-escandente com 1 metro de altura. Flores e frutos ausentes.
PreservedSpecimen,Brasil,Bahia,4399,UNIVASF,HVASF,9992,Cereus albicaulis,2010,12,16,M.V. Meiado,328,,Casa Nova,Santana do Sobrado,,,"Cacto arbustivo escandente com 1,5 metros de altura. Flores e frutos ausentes."
PreservedSpecimen,Brasil,Bahia,4400,UNIVASF,HVASF,22601,Cereus cf. fernambucensis subsp. sericifer,2015,4,4,J.A. Siqueira Filho,3343,,Maraú,"Penísula de Maraú, Fazenda Florida, na estrada nova perpendicular ? estrada de Maraú - Barra Grande a ca. de 5 km da vila, roça de dendê abandonada",,,"Pequena população em estado vegetativo na sombra da capoeira próximo a uma matinha de dendê (Elaeis guinensis Jacq, Arecaceae) abandonada. Planta de caule ereto diferente (aff.) de Cereus fernambucensis que ocorre na beira da praia e mais reptante."
PreservedSpecimen,Brasil,Rio de Janeiro,4401,UNIVASF,HVASF,15398,Cereus fernambucensis subsp. fernambucensis,2011,9,22,M.V. Meiado,717,,Armação dos Búzios,"Praia Brava, inicio da trilha para praia do Olho do Boi",,,Cacto com hábito herbáceo e cerca de 50 cm de altura. Flores brancas e noturnas polinizadas por esfingídeos. Fruto carnoso com polpa funicular branca e sementes pretas.
PreservedSpecimen,Brasil,Rio Grande do Norte,4402,UNIVASF,HVASF,9263,Cereus fernambucensis subsp. fernambucensis,2010,9,27,M.V. Meiado,254,,Natal,"Via Costeira, Parque das Dunas",,,#
PreservedSpecimen,Brasil,Pernambuco,4403,UNIVASF,HVASF,9240,Cereus jamacaru subsp. jamacaru,2010,9,2,M.V. Meiado,231,,Serrita,Entrada da Cidade,,,#
PreservedSpecimen,Brasil,Sergipe,4404,UNIVASF,HVASF,9840,Cereus fernambucensis subsp. fernambucensis,2010,11,13,M.V. Meiado,303,,Aracaju,Praia de Atalaia,,,"Cacto cespitoso, rastejante, com 80 cm de altura e formando densas populações próximas ? praia. Flores ausentes. População em período de frutificação. Frutos roxo avermelhado, polpa funicular branca e numerosas sementes pretas."
PreservedSpecimen,Brasil,Pernambuco,4405,UNIVASF,HVASF,23719,Cereus jamacaru,2016,3,29,R. Jasper,,,Petrolina,Próximo a Embrapa Semirárido,,,"Cacto colunar com altura de 2m alt. frutos baga, vermelho.Dissertação do aluno Raimundo Jasper ""Investigação da atividade antioxidante do caule do cacto Cereus jamacaru DC."" da pós-graduação em Recursos naturais semiárido sob a orientação do profº Drº Leonardo de Souza Cavalcanti."
PreservedSpecimen,Brasil,Bahia,4406,UNIVASF,HVASF,23829,Cereus jamacaru,2020,1,7,M.M. Lira,16,,Juazeiro,"Fazenda Porto da Pedra, propriedade da Agrovale, próximo a bomba do Pivô 24, margem do Rio São Francisco, Parcelas permanentes, Juazeiro, Bahia",,,"Árvore, ca. de 6 m de altura. Indivíduo solitário, senescente com presença de flores alvas e frutos verdes imaturos. Coletado na parcela experimental T5."
PreservedSpecimen,Brasil,Bahia,4407,UNIVASF,HVASF,24064,Cereus jamacaru,2021,1,27,A.C.C.P. Silva,114,,Jaguarari,"Fazenda Caraíba, propriedade da Mineração Caraíba S/A, Mata Ciliar 02 - Sulapa",,,"Cacto com hábito arbóreo, ca. 3,0 m alt. Flores alvas, senescentes. Frutos imaturos."
PreservedSpecimen,Brasil,Pernambuco,4408,UNIVASF,HVASF,10462,Cereus jamacaru subsp. jamacaru,2011,2,18,J.A. Siqueira Filho,2450,,Verdejante,"Lote 4, Riacho Carrancudo, vizinho ao Reservatório Milagres em construção. Mata Ciliar",,,"Árvore ca. de 4 m alt. Flores alvas, senescentes."
PreservedSpecimen,Brasil,Pernambuco,4409,UNIVASF,HVASF,10757,Cereus jamacaru subsp. jamacaru,2011,2,16,M.V. Meiado,377,,Sertânia,Lote 12,,,Cacto colunar com cerca de 2 metros de altura. Flores brancas. Frutos carnosos com polpa funicular branca e numerosas sementes pretas dispersas por aves.
PreservedSpecimen,Brasil,Pernambuco,4410,UNIVASF,HVASF,10826,Cereus jamacaru subsp. jamacaru,2011,2,18,M.V. Meiado,434,,Itacuruba,Próximo ao Observatório Astronômico de Itacuruba,,,Cacto colunar com cerca de 3 metros de altura. Flores brancas com antese noturna. Frutos vermelhos com polpa funicular branca e numerosas sementes pretas dispersas por aves.
PreservedSpecimen,Brasil,Ceará,4411,UNIVASF,HVASF,10916,Cereus jamacaru subsp. jamacaru,2011,1,18,F.F.S. Silva,122,,Milagres,Estrada entre Milagres e Mauriti. CE-384,,,Árvore ca.: 4m alt. Flores e frutos ausentes.
PreservedSpecimen,Brasil,Bahia,4412,UNIVASF,HVASF,113,Cereus jamacaru subsp. jamacaru,2006,4,21,J.A. Siqueira Filho,1598,,Curaçá,Fazenda Ouricuri,,,"Porte colunar, arbóreo ca. 5m alt., seis costelas, sinais de herbivoria. Frutos bacáceos, vermelhos, deiscentes longitudinalmente, sementes negras, arilo branco."
PreservedSpecimen,Brasil,Bahia,4413,UNIVASF,HVASF,11958,Cereus jamacaru subsp. jamacaru,2011,5,6,F.F.S. Silva,380,,Sento Sé,Povoado de Limoeiro. Área proposta para o PNBO.,,,"Árvore, ca. 5m alt. Flores e frutos ausentes."
PreservedSpecimen,Brasil,Pernambuco,4414,UNIVASF,HVASF,1429,Cereus jamacaru subsp. jamacaru,1999,4,10,J.A. Siqueira Filho,885,,Maraial,Engenho Curtume,,,"indivíduo em pequena população crescendo sobre rocha, no interior da mata. Em início de floração. associado com Bromelia plumieri e Anthurium affine."
PreservedSpecimen,Brasil,Pernambuco,4415,UNIVASF,HVASF,14823,Cereus jamacaru subsp. jamacaru,2011,3,22,M.V. Meiado,482,,Sertânia,"Reservatório Campos, Lote 12",,,Cacto com porte arbóreo e cerca de 2 metros de altura. Flores brancas. Frutos com polpa branca e sementes pretas consumidos por aves.
PreservedSpecimen,Brasil,Pernambuco,4416,UNIVASF,HVASF,14876,Cereus jamacaru subsp. jamacaru,2011,3,24,M.V. Meiado,540,,Custódia,"Reservatório Copiti, Lote 11",,,Cacto com hábito colunar e cerda de 3 metros de altura. Flores brancas e noturnas. Frutos com polpa funicular branca e sementes pretas.
PreservedSpecimen,Brasil,Pernambuco,4417,UNIVASF,HVASF,15042,Cereus jamacaru subsp. jamacaru,2012,2,29,C.R.S. Oliveira,279,,Buíque,Parque Nacional do Catimbau. Trilha do Canyon,,,"Árvore ca. de 4,0m alt. Baga carnosa verde."
PreservedSpecimen,Brasil,Paraíba,4418,UNIVASF,HVASF,15204,Cereus jamacaru subsp. jamacaru,2012,4,10,V.M. Cotarelli,1604,,São José de Piranhas,"Lote 07, Sitio Timbaúba. Área Testemunho (2,5%) da ASV Areal 3. Acesso pela rodovia PB 400, Cajazeiras sentido São José de Piranhas",,,Cacto colunar ca. de 3m alt.. Vegetativo.
PreservedSpecimen,Brasil,Pernambuco,4419,UNIVASF,HVASF,15367,Cereus jamacaru subsp. jamacaru,2012,5,25,E.V.R. Ferreira,702,,Salgueiro,"Nas margens da BR 116, Entre Salgueiro e Cabrobó",,,Árvore espinescentes com ca. de 3 m alt. Frutos maduros avermelhados. Coleta para o LAS.
PreservedSpecimen,Brasil,Piauí,4420,UNIVASF,HVASF,15711,Cereus jamacaru subsp. jamacaru,2012,6,15,V.V.F. Lima,27,,Coronel José Dias,PARNA Serra da Capivara. Entrada para o Desfiladeiro da Capivara. Guarita 020.,,,"Cacto com hábito colunar e cerca de 4 metros de altura. Flores brancas, noturnas e visitadas por morcegos e esfingídeos. Frutos zoocóricos dispersos por aves. Polpa funicular branca. Sementes pretas e fotoblásticas positivas."
PreservedSpecimen,Brasil,Piauí,4421,UNIVASF,HVASF,15724,Cereus jamacaru subsp. jamacaru,2012,6,19,V.V.F. Lima,40,,Coronel José Dias,PARNA Serra da Capivara. Estrada da Serra Vermelha.,,,"Cacto com hábito colunar e cerca de 4 metros de altura. Flores brancas, noturnas e visitadas por morcegos e esfingídeos. Frutos zoocóricos dispersos por aves. Polpa funicular branca. Sementes pretas e fotoblásticas positivas."
PreservedSpecimen,Brasil,Pernambuco,4422,UNIVASF,HVASF,15729,Cereus jamacaru subsp. jamacaru,2012,5,21,F. Socolowski,73,,Cabrobó,"Lote 01, estrada de acesso ao canal.",,,"Arbusto, ca. de 5,5 m de alt.. Frutos verdes e maduros, polpa branca e sementes pretas. Material coletado para o LAS."
PreservedSpecimen,Brasil,Pernambuco,4423,UNIVASF,HVASF,15730,Cereus jamacaru subsp. jamacaru,2012,5,21,F. Socolowski,74,,Cabrobó,"Lote 01, estrada de acesso ao canal",,,"Arbusto, ca. de 5,5 m de alt.. Frutos verdes e maduros, polpa branca e sementes pretas. Material coletado para o LAS."
PreservedSpecimen,Brasil,Pernambuco,4424,UNIVASF,HVASF,15742,Cereus jamacaru subsp. jamacaru,2012,5,22,F. Socolowski,86,,Salgueiro,VPR Negreiros,,,"Arbusto, ca. de 4,5 m de alt.. Frutos maduros vermelhos, polpa branca e sementes pretas."
PreservedSpecimen,Brasil,Pernambuco,4425,UNIVASF,HVASF,15900,Cereus jamacaru subsp. jamacaru,2012,7,5,C.R.S. Oliveira,394,,Buíque,"Parque Nacional do Vale do Catimbau, trilha de acesso ao Vale do Canyon.",,,"Arbusto suculento ereto ca. 1,5 alt."
PreservedSpecimen,Brasil,Paraíba,4426,UNIVASF,HVASF,15949,Cereus jamacaru subsp. jamacaru,2012,6,28,M.V. Meiado,774,,São José da Lagoa Tapada,1 Km Oeste do Riacho Jenipapeiro,,,"Cacto colunar com hábito arbóreo. Indivíduo jovem com cerca de 1 metro de altura. Flores brancas. Frutos vermelhos, carnosos, com polpa funicular branca e sementes pretas dispersas pelas aves. Sementes fotoblásticas positivas."
PreservedSpecimen,Brasil,Pernambuco,4427,UNIVASF,HVASF,16299,Cereus jamacaru subsp. jamacaru,2012,7,19,V.M. Cotarelli,1983,,Bodocó,Fazenda Logradouro.,,,Cacto com hábito arbóreo. Vegetativo.
PreservedSpecimen,Brasil,Pernambuco,4428,UNIVASF,HVASF,17692,Cereus jamacaru subsp. jamacaru,2012,11,6,F.F.S. Silva,575,,Floresta,Reservatório Braunas. Área de Supressão Vegetal (ASV),,,Cacto colunar ca. de 5m alt.. Flores e frutos ausentes. Coleta de material para o VIVASF.
PreservedSpecimen,Brasil,Ceará,4429,UNIVASF,HVASF,17715,Cereus jamacaru subsp. jamacaru,2012,11,14,F.F.S. Silva,598,,Jati,Reservatório Atalho,,,Cacto colunar ca. de 4m alt.. Flores e frutos ausentes. Coleta de material para o VIVASF.
PreservedSpecimen,Brasil,Pernambuco,4430,UNIVASF,HVASF,17873,Cereus jamacaru subsp. jamacaru,2012,11,20,F.F.S. Silva,622,,Salgueiro,Reservatório Mangueira,,,Cacto colunar ca. de 5m alt. Flores e frutos ausentes. Coleta de material para o VIVASF.
